Week,42ndStreet,AChorusLine,OhCalcutta,Aladdin,BeautyAndTheBeast,Cats,Chicago,FiddlerOnTheRoof,Grease,Hairspray,Hamilton,LesMiserables,MammaMia,MissSaigon,MyFairLady,Rent,TheBookOfMormon,TheLionKing,ThePhantomOfTheOpera,Wicked
01/31/1988,141593,116577,35914,,,373064,,,,,,486989,,,,,,,465446,
02/07/1988,132634,115504,35310,,,348969,,,,,,486603,,,,,,,484016,
02/14/1988,215975,160773,65561,,,373064,,,,,,487544,,,,,,,489556,
02/21/1988,183857,183341,42141,,,462512,,,,,,491900,,,,,,,487113,
02/28/1988,163185,134353,38936,,,389376,,,,,,492641,,,,,,,500494,
03/06/1988,170473,147072,44846,,,389536,,,,,,491100,,,,,,,504762,
03/13/1988,181116,154123,48520,,,414487,,,,,,491365,,,,,,,509538,
03/20/1988,212884,191043,52322,,,457448,,,,,,491282,,,,,,,507023,
03/27/1988,233469,190105,43402,,,465362,,,,,,488926,,,,,,,524104,
04/03/1988,242109,235290,46150,,,483073,,,,,,495879,,,,,,,530633,
04/10/1988,262856,248694,38264,,,483507,,,,,,490619,,,,,,,524970,
04/17/1988,188901,172617,44351,,,439544,,,,,,491885,,,,,,,527518,
04/24/1988,233691,184905,39339,,,457961,,,,,,489882,,,,,,,529196,
05/01/1988,222519,167274,46182,,,432471,,,,,,490047,,,,,,,519538,
05/08/1988,219005,198237,45397,,,450635,,,,,,491909,,,,,,,525042,
05/15/1988,243810,189945,50575,,,456551,,,,,,492542,,,,,,,522382,
05/22/1988,254507,208496,53678,,,466680,,,,,,491727,,,,,,,521871,
05/29/1988,232573,190856,44461,,,463515,,,,,,497793,,,,,,,524534,
06/05/1988,198613,152535,38737,,,443815,,,,,,569227,,,,,,,531477,
06/12/1988,252701,203510,42892,,,464482,,,,,,493816,,,,,,,526752,
06/19/1988,248645,194871,39312,,,473859,,,,,,496922,,,,,,,519615,
06/26/1988,225408,207418,40488,,,481954,,,,,,498552,,,,,,,529933,
07/03/1988,213655,187781,40481,,,481191,,,,,,502835,,,,,,,543550,
07/10/1988,195193,160947,38149,,,461170,,,,,,572835,,,,,,,546606,
07/17/1988,231618,198667,40723,,,477734,,,,,,502286,,,,,,,542634,
07/24/1988,230359,229067,41556,,,479407,,,,,,502034,,,,,,,539743,
07/31/1988,231112,224645,42258,,,487782,,,,,,503769,,,,,,,536496,
08/07/1988,238615,228515,42325,,,495341,,,,,,503982,,,,,,,544844,
08/14/1988,258212,248216,54691,,,502534,,,,,,504718,,,,,,,542886,
08/21/1988,254477,274433,55555,,,503998,,,,,,500614,,,,,,,541491,
08/28/1988,227057,237182,48851,,,505067,,,,,,505962,,,,,,,544390,
09/04/1988,194897,188784,53818,,,483324,,,,,,504564,,,,,,,550658,
09/11/1988,175965,156410,40159,,,449141,,,,,,576237,,,,,,,545499,
09/18/1988,206488,176346,45185,,,468427,,,,,,502685,,,,,,,546753,
09/25/1988,186968,170145,39473,,,462834,,,,,,501708,,,,,,,542676,
10/02/1988,196443,186944,39588,,,460982,,,,,,498214,,,,,,,541402,
10/09/1988,246622,195395,52484,,,463642,,,,,,497938,,,,,,,540891,
10/16/1988,235112,215068,56501,,,483661,,,,,,497284,,,,,,,537003,
10/23/1988,234977,203974,51745,,,481344,,,,,,496270,,,,,,,537705,
10/30/1988,188789,168465,44985,,,465833,,,,,,496385,,,,,,,539600,
11/06/1988,197394,148758,44985,,,447936,,,,,,500933,,,,,,,542323,
11/13/1988,225998,185267,51903,,,453283,,,,,,500628,,,,,,,539072,
11/20/1988,189455,151724,46698,,,447568,,,,,,497755,,,,,,,536239,
11/27/1988,247697,219746,51996,,,493810,,,,,,576192,,,,,,,543336,
12/04/1988,217098,173302,41208,,,411055,,,,,,498301,,,,,,,540207,
12/11/1988,233725,191435,42509,,,437615,,,,,,491676,,,,,,,534428,
12/18/1988,156160,137139,31414,,,418838,,,,,,500440,,,,,,,538678,
12/25/1988,110879,107799,26637,,,452623,,,,,,501642,,,,,,,543107,
01/01/1989,374942,344726,73845,,,532044,,,,,,606956,,,,,,,581874,
01/08/1989,203079,140169,40547,,,492347,,,,,,581521,,,,,,,549607,
01/15/1989,,152582,42072,,,442062,,,,,,504261,,,,,,,547716,
01/22/1989,,142499,35511,,,439157,,,,,,500640,,,,,,,543341,
01/29/1989,,140114,35664,,,397889,,,,,,490341,,,,,,,548468,
02/05/1989,,115636,29696,,,381283,,,,,,489887,,,,,,,548499,
02/12/1989,,132092,34929,,,394297,,,,,,498862,,,,,,,548760,
02/19/1989,,179071,51851,,,472455,,,,,,496160,,,,,,,546895,
02/26/1989,,181098,40439,,,476666,,,,,,567930,,,,,,,550664,
03/05/1989,,150803,43316,,,418195,,,,,,551688,,,,,,,549615,
03/12/1989,,185159,44277,,,453011,,,,,,537565,,,,,,,546117,
03/19/1989,,207060,48742,,,466450,,,,,,,,,,,,,548727,
03/26/1989,,248518,48016,,,459568,,,,,,561259,,,,,,,542398,
04/02/1989,,220901,34523,,,498853,,,,,,562850,,,,,,,545579,
04/09/1989,,164481,32792,,,449540,,,,,,548680,,,,,,,542343,
04/16/1989,,160881,39031,,,449421,,,,,,544397,,,,,,,545615,
04/23/1989,,204269,35533,,,468475,,,,,,561096,,,,,,,547470,
04/30/1989,,188749,39558,,,455774,,,,,,559204,,,,,,,548453,
05/07/1989,,251746,54232,,,493983,,,,,,559054,,,,,,,541068,
05/14/1989,,168265,41997,,,460537,,,,,,556377,,,,,,,545431,
05/21/1989,,197598,41271,,,474615,,,,,,557519,,,,,,,545303,
05/28/1989,,176304,45943,,,480507,,,,,,564130,,,,,,,549509,
06/04/1989,,124123,36870,,,450624,,,,,,531440,,,,,,,548970,
06/11/1989,,177674,41291,,,473905,,,,,,561874,,,,,,,546646,
06/18/1989,,181244,42085,,,478900,,,,,,562313,,,,,,,546807,
06/25/1989,,183509,37272,,,483623,,,,,,565198,,,,,,,547430,
07/02/1989,,149973,36686,,,470185,,,,,,564718,,,,,,,550437,
07/09/1989,,149126,35065,,,443455,,,,,,524730,,,,,,,550370,
07/16/1989,,173037,36179,,,470778,,,,,,556409,,,,,,,553635,
07/23/1989,,197576,37135,,,473714,,,,,,558714,,,,,,,549607,
07/30/1989,,193058,42452,,,480797,,,,,,566202,,,,,,,548909,
08/06/1989,,193229,96112,,,475306,,,,,,561713,,,,,,,551530,
08/13/1989,,248135,,,,492200,,,,,,567118,,,,,,,551059,
08/20/1989,,258544,,,,504370,,,,,,569539,,,,,,,555010,
08/27/1989,,231201,,,,484728,,,,,,572482,,,,,,,551139,
09/03/1989,,181343,,,,466548,,,,,,563373,,,,,,,556432,
09/10/1989,,153850,,,,400783,,,,,,492441,,,,,,,554988,
09/17/1989,,179958,,,,431416,,,,,,510178,,,,,,,548813,
09/24/1989,,178187,,,,432342,,,,,,514318,,,,,,,551553,
10/01/1989,,154806,,,,432239,,,,,,502352,,,,,,,553094,
10/08/1989,,184074,,,,425756,,,,,,490988,,,,,,,550611,
10/15/1989,,198670,,,,449094,,,,,,526017,,,,,,,550296,
10/22/1989,,199618,,,,459344,,,,,,548612,,,,,,,548873,
10/29/1989,,158962,,,,437306,,,,,,538721,,,,,,,541510,
11/05/1989,,148968,,,,430370,,,,,,482072,,,,,,,545281,
11/12/1989,,170660,,,,453346,,,,,,520733,,,,,,,546661,
11/19/1989,,137119,,,,426722,,,,,,525580,,,,,,,545060,
11/26/1989,,209890,,,,515813,,,,,,551894,,,,,,,546623,
12/03/1989,,136412,,,,398245,,,,,,504862,,,,,,,551454,
12/10/1989,,178876,,,,437521,,,,,,532505,,,,,,,540615,
12/17/1989,,119234,,,,403894,,,,,,507003,,,,,,,546728,
12/24/1989,,92121,,,,418922,,,,,,536134,,,,,,,549631,
12/31/1989,,322051,,,,577963,,,,,,619159,,,,,,,582993,
01/07/1990,,146322,,,,502689,,,,,,583723,,,,,,,563734,
01/14/1990,,131921,,,,399823,,,,,,514678,,,,,,,559445,
01/21/1990,,108451,,,,387716,,,,,,503795,,,,,,,558042,
01/28/1990,,108400,,,,359718,,,,,,477929,,,,,,,559190,
02/04/1990,,96116,,,,342480,,,,,,435991,,,,,,,563687,
02/11/1990,,104711,,,,342199,,,,,,430302,,,,,,,557977,
02/18/1990,,163854,,,,430968,,,,,,504350,,,,,,,559148,
02/25/1990,,228718,,,,454453,,,,,,527044,,,,,,,562361,
03/04/1990,,218872,,,,381310,,,,,,475363,,,,,,,566820,
03/11/1990,,311504,,,,427034,,,,,,502663,,,,,,,561615,
03/18/1990,,346914,,,,423709,,,,,,513079,,,,,,,557465,
03/25/1990,,390443,,,,459870,,,,,,535539,,,,,,,555790,
04/01/1990,,396049,,,,449128,,,,,,520418,,,,,,,553572,
04/08/1990,,276741,,,,447871,,,,,,500595,,,,,,,548551,
04/15/1990,,399265,,,,512698,,,,,,565423,,,,,,,549478,
04/22/1990,,406407,,,,489121,,,,,,554085,,,,,,,551281,
04/29/1990,,420407,,,,438121,,,,,,484056,,,,,,,557155,
05/06/1990,,,,,,490993,,,,,,531875,,,,,,,558101,
05/13/1990,,,,,,437581,,,,,,486199,,,,,,,563197,
05/20/1990,,,,,,478530,,,,,,558861,,,,,,,561107,
05/27/1990,,,,,,478585,,,,,,536795,,,,,,,569832,
06/03/1990,,,,,,439843,,,,,,483791,,,,,,,571083,
06/10/1990,,,,,,451593,,,,,,508914,,,,,,,584602,
06/17/1990,,,,,,470933,,,,,,513918,,,,,,,583781,
06/24/1990,,,,,,465265,,,,,,535860,,,,,,,590345,
07/01/1990,,,,,,439733,,,,,,532442,,,,,,,590375,
07/08/1990,,,,,,400549,,,,,,456119,,,,,,,599409,
07/15/1990,,,,,,481773,,,,,,488503,,,,,,,593381,
07/22/1990,,,,,,473548,,,,,,490175,,,,,,,597047,
07/29/1990,,,,,,482282,,,,,,514977,,,,,,,595674,
08/05/1990,,,,,,476458,,,,,,500184,,,,,,,604440,
08/12/1990,,,,,,512257,,,,,,536352,,,,,,,606913,
08/19/1990,,,,,,519465,,,,,,560919,,,,,,,608749,
08/26/1990,,,,,,497484,,,,,,548150,,,,,,,611673,
09/02/1990,,,,,,467565,,,,,,513931,,,,,,,608367,
09/09/1990,,,,,,395085,,,,,,436018,,,,,,,609320,
09/16/1990,,,,,,420035,,,,,,497528,,,,,,,597477,
09/23/1990,,,,,,429160,,,,,,509963,,,,,,,597306,
09/30/1990,,,,,,399232,,,,,,493226,,,,,,,596597,
10/07/1990,,,,,,438395,,,,,,534943,,,,,,,595917,
10/14/1990,,,,,,472172,,,,,,506906,,,,,,,597991,
10/21/1990,,,,,,453962,,,,,,404885,,,,,,,604868,
10/28/1990,,,,,,437722,,,,,,494267,,,,,,,606217,
11/04/1990,,,,,,386728,,200585,,,,454195,,,,,,,608665,
11/11/1990,,,,,,448196,,427028,,,,489867,,,,,,,599238,
11/18/1990,,,,,,405761,,378450,,,,470960,,,,,,,602043,
11/25/1990,,,,,,499140,,638620,,,,530663,,,,,,,599760,
12/02/1990,,,,,,381855,,480330,,,,470983,,,,,,,605034,
12/09/1990,,,,,,409768,,515154,,,,482162,,,,,,,585735,
12/16/1990,,,,,,371081,,514944,,,,464575,,,,,,,597545,
12/23/1990,,,,,,375245,,535999,,,,479631,,,,,,,606699,
12/30/1990,,,,,,565505,,728496,,,,557649,,,,,,,622407,
01/06/1991,,,,,,497078,,643216,,,,551426,,,,,,,655616,
01/13/1991,,,,,,352147,,543287,,,,486216,,,,,,,619307,
01/20/1991,,,,,,340404,,503888,,,,467979,,,,,,,618028,
01/27/1991,,,,,,303536,,432989,,,,442908,,,,,,,610493,
02/03/1991,,,,,,273011,,422445,,,,401444,,,,,,,619108,
02/10/1991,,,,,,301586,,399480,,,,405014,,,,,,,625764,
02/17/1991,,,,,,384526,,464377,,,,469059,,,,,,,623260,
02/24/1991,,,,,,371000,,477381,,,,493433,,,,,,,622877,
03/03/1991,,,,,,288427,,337352,,,,439590,,,,,,,630113,
03/10/1991,,,,,,330240,,362513,,,,448608,,,,,,,629338,
03/17/1991,,,,,,366578,,338079,,,,473296,,,,,,,624186,
03/24/1991,,,,,,429078,,384003,,,,484470,,100647,,,,,627130,
03/31/1991,,,,,,497636,,387521,,,,502710,,634424,,,,,623227,
04/07/1991,,,,,,481999,,427667,,,,509726,,713353,,,,,612829,
04/14/1991,,,,,,374045,,308932,,,,458573,,573981,,,,,614093,
04/21/1991,,,,,,478104,,346277,,,,612414,,706793,,,,,612414,
04/28/1991,,,,,,449470,,313343,,,,469388,,714968,,,,,620903,
05/05/1991,,,,,,478660,,283208,,,,484936,,730765,,,,,617616,
05/12/1991,,,,,,420946,,280396,,,,485329,,766713,,,,,629601,
05/19/1991,,,,,,445678,,310492,,,,490943,,763332,,,,,625429,
05/26/1991,,,,,,470003,,344655,,,,492771,,769137,,,,,620944,
06/02/1991,,,,,,397693,,231734,,,,485219,,774412,,,,,632216,
06/09/1991,,,,,,432657,,297339,,,,493850,,771767,,,,,623025,
06/16/1991,,,,,,446269,,369029,,,,491537,,770819,,,,,626495,
06/23/1991,,,,,,471453,,,,,,507512,,771192,,,,,636321,
06/30/1991,,,,,,441358,,,,,,493492,,777088,,,,,637669,
07/07/1991,,,,,,430130,,,,,,448298,,779802,,,,,646344,
07/14/1991,,,,,,447339,,,,,,459102,,782314,,,,,644258,
07/21/1991,,,,,,462144,,,,,,458053,,781413,,,,,644624,
07/28/1991,,,,,,476678,,,,,,492167,,786612,,,,,647140,
08/04/1991,,,,,,491030,,,,,,485946,,782060,,,,,646189,
08/11/1991,,,,,,512907,,,,,,514262,,781332,,,,,637849,
08/18/1991,,,,,,533944,,,,,,544884,,784392,,,,,644348,
08/25/1991,,,,,,502697,,,,,,529810,,786452,,,,,644402,
09/01/1991,,,,,,490292,,,,,,520724,,786995,,,,,645268,
09/08/1991,,,,,,351593,,,,,,424762,,783503,,,,,641544,
09/15/1991,,,,,,416290,,,,,,462470,,781614,,,,,636188,
09/22/1991,,,,,,442651,,,,,,488486,,780148,,,,,637651,
09/29/1991,,,,,,426098,,,,,,484658,,776172,,,,,636643,
10/06/1991,,,,,,403545,,,,,,469255,,775124,,,,,633183,
10/13/1991,,,,,,445643,,,,,,497253,,776901,,,,,638634,
10/20/1991,,,,,,459233,,,,,,488611,,771361,,,,,640027,
10/27/1991,,,,,,451713,,,,,,488088,,777898,,,,,640743,
11/03/1991,,,,,,416525,,,,,,457357,,784499,,,,,642724,
11/10/1991,,,,,,433106,,,,,,464941,,780494,,,,,636136,
11/17/1991,,,,,,404314,,,,,,465730,,781617,,,,,635687,
11/24/1991,,,,,,375660,,,,,,468998,,779435,,,,,635418,
12/01/1991,,,,,,497228,,,,,,511466,,784733,,,,,643799,
12/08/1991,,,,,,426770,,,,,,481709,,782279,,,,,637186,
12/15/1991,,,,,,425318,,,,,,479217,,780343,,,,,638666,
12/22/1991,,,,,,375988,,,,,,467103,,778474,,,,,638778,
12/29/1991,,,,,,615165,,,,,,566963,,800315,,,,,661162,
01/05/1992,,,,,,576635,,,,,,591729,,837851,,,,,693847,
01/12/1992,,,,,,379857,,,,,,500604,,773439,,,,,648056,
01/19/1992,,,,,,348218,,,,,,487773,,735927,,,,,643519,
01/26/1992,,,,,,277101,,,,,,460810,,759192,,,,,640312,
02/02/1992,,,,,,288440,,,,,,451516,,741472,,,,,628874,
02/09/1992,,,,,,283711,,,,,,438123,,741091,,,,,625723,
02/16/1992,,,,,,396659,,,,,,485536,,750398,,,,,632445,
02/23/1992,,,,,,387928,,,,,,519903,,756909,,,,,641261,
03/01/1992,,,,,,316256,,,,,,473094,,746225,,,,,640109,
03/08/1992,,,,,,351384,,,,,,469172,,708433,,,,,656324,
03/15/1992,,,,,,380428,,,,,,500991,,708315,,,,,653639,
03/22/1992,,,,,,411635,,,,,,504423,,710345,,,,,650282,
03/29/1992,,,,,,417403,,,,,,493708,,712946,,,,,647207,
04/05/1992,,,,,,348271,,,,,,476440,,710415,,,,,652978,
04/12/1992,,,,,,364175,,,,,,481791,,699688,,,,,642338,
04/19/1992,,,,,,471326,,,,,,529082,,700167,,,,,644816,
04/26/1992,,,,,,483150,,,,,,523931,,705154,,,,,645103,
05/03/1992,,,,,,397525,,,,,,480575,,699304,,,,,651077,
05/10/1992,,,,,,375950,,,,,,484476,,697606,,,,,649186,
05/17/1992,,,,,,390304,,,,,,489826,,704589,,,,,652244,
05/24/1992,,,,,,397817,,,,,,485577,,706406,,,,,655336,
05/31/1992,,,,,,360055,,,,,,458656,,706526,,,,,658739,
06/07/1992,,,,,,350899,,,,,,454445,,691925,,,,,658580,
06/14/1992,,,,,,381993,,,,,,486188,,703465,,,,,648129,
06/21/1992,,,,,,426735,,,,,,500126,,701832,,,,,653802,
06/28/1992,,,,,,431186,,,,,,474861,,709530,,,,,663381,
07/05/1992,,,,,,340737,,,,,,446857,,681135,,,,,673126,
07/12/1992,,,,,,413839,,,,,,447310,,681649,,,,,667512,
07/19/1992,,,,,,403864,,,,,,442656,,676548,,,,,666415,
07/26/1992,,,,,,476378,,,,,,485728,,689763,,,,,670954,
08/02/1992,,,,,,470929,,,,,,490441,,685791,,,,,675205,
08/09/1992,,,,,,516964,,,,,,510594,,699232,,,,,671136,
08/16/1992,,,,,,551141,,,,,,534535,,712610,,,,,670640,
08/23/1992,,,,,,518826,,,,,,537161,,705498,,,,,671558,
08/30/1992,,,,,,469355,,,,,,517586,,691377,,,,,675358,
09/06/1992,,,,,,457344,,,,,,461058,,666784,,,,,675119,
09/13/1992,,,,,,408315,,,,,,471436,,670350,,,,,660978,
09/20/1992,,,,,,404487,,,,,,460665,,667858,,,,,664335,
09/27/1992,,,,,,406894,,,,,,475702,,652488,,,,,667063,
10/04/1992,,,,,,362474,,,,,,410398,,646625,,,,,664103,
10/11/1992,,,,,,459166,,,,,,496027,,661180,,,,,667174,
10/18/1992,,,,,,490768,,,,,,504290,,683698,,,,,667023,
10/25/1992,,,,,,454871,,,,,,484284,,654515,,,,,669867,
11/01/1992,,,,,,390071,,,,,,437503,,651594,,,,,672775,
11/08/1992,,,,,,469099,,,,,,470028,,639435,,,,,673088,
11/15/1992,,,,,,442492,,,,,,494466,,681526,,,,,665138,
11/22/1992,,,,,,368353,,,,,,473802,,633370,,,,,667237,
11/29/1992,,,,,,531206,,,,,,552218,,685666,,,,,672927,
12/06/1992,,,,,,414378,,,,,,468681,,657157,,,,,667645,
12/13/1992,,,,,,438499,,,,,,489023,,674234,,,,,663256,
12/20/1992,,,,,,384608,,,,,,459723,,642710,,,,,672668,
12/27/1992,,,,,,525264,,,,,,546679,,703292,,,,,679231,
01/03/1993,,,,,,669747,,,,,,608158,,761443,,,,,707888,
01/10/1993,,,,,,466179,,,,,,552964,,671574,,,,,686978,
01/17/1993,,,,,,407605,,,,,,522122,,589070,,,,,682686,
01/24/1993,,,,,,325220,,,,,,470960,,536214,,,,,672822,
01/31/1993,,,,,,281908,,,,,,460380,,512563,,,,,666114,
02/07/1993,,,,,,266977,,,,,,425609,,509955,,,,,638073,
02/14/1993,,,,,,368801,,,,,,464322,,568632,,,,,647126,
02/21/1993,,,,,,404241,,,,,,509168,,621309,,,,,677676,
02/28/1993,,,,,,317651,,,,,,465513,,588610,,,,,671094,
03/07/1993,,,,,,291530,,,,,,439284,,553998,,,,,644951,
03/14/1993,,,,,,291092,,,,,,495656,,570125,,,,,679389,
03/21/1993,,,,,,363160,,,,,,493977,,565549,,,,,677490,
03/28/1993,,,,,,408426,,,,,,502708,,619592,,,,,633756,
04/04/1993,,,,,,399051,,,,,,476837,,603463,,,,,657469,
04/11/1993,,,,,,518098,,,,,,541870,,676307,,,,,659176,
04/18/1993,,,,,,456901,,,,,,519007,,644975,,,,,663410,
04/25/1993,,,,,,390994,,,,,,493744,,633524,,,,,659314,
05/02/1993,,,,,,390502,,,,,,502743,,628406,,,,,669444,
05/09/1993,,,,,,360511,,,,,,472693,,630932,,,,,669694,
05/16/1993,,,,,,360395,,,,,,501323,,628993,,,,,663307,
05/23/1993,,,,,,444954,,,,,,530199,,688323,,,,,673922,
05/30/1993,,,,,,395674,,,,,,513121,,647086,,,,,676898,
06/06/1993,,,,,,346723,,,,,,481973,,625804,,,,,674609,
06/13/1993,,,,,,380448,,,,,,522526,,651025,,,,,669132,
06/20/1993,,,,,,390745,,,,,,511712,,648784,,,,,669389,
06/27/1993,,,,,,387509,,,,,,486543,,633514,,,,,689280,
07/04/1993,,,,,,330072,,,,,,436636,,596972,,,,,702299,
07/11/1993,,,,,,379261,,,,,,448865,,590545,,,,,689757,
07/18/1993,,,,,,408484,,,,,,480461,,612295,,,,,699627,
07/25/1993,,,,,,423189,,,,,,458204,,608814,,,,,695501,
08/01/1993,,,,,,411441,,,,,,469081,,619202,,,,,695771,
08/08/1993,,,,,,481856,,,,,,496024,,641020,,,,,691340,
08/15/1993,,,,,,487249,,,,,,527329,,660301,,,,,695826,
08/22/1993,,,,,,484351,,,,,,536195,,659943,,,,,696237,
08/29/1993,,,,,,436845,,,,,,485850,,632019,,,,,698907,
09/05/1993,,,,,,402273,,,,,,442792,,606371,,,,,702207,
09/12/1993,,,,,,374006,,,,,,442874,,624574,,,,,694312,
09/19/1993,,,,,,386736,,,,,,450325,,605308,,,,,694102,
09/26/1993,,,,,,384172,,,,,,472539,,626809,,,,,692956,
10/03/1993,,,,,,365833,,,,,,456252,,634943,,,,,694410,
10/10/1993,,,,,,434231,,,,,,484240,,650645,,,,,690634,
10/17/1993,,,,,,428967,,,,,,495635,,667721,,,,,693202,
10/24/1993,,,,,,404003,,,,,,471461,,655615,,,,,692509,
10/31/1993,,,,,,336268,,,,,,418383,,615399,,,,,694869,
11/07/1993,,,,,,355286,,,,,,450881,,595922,,,,,684297,
11/14/1993,,,,,,365272,,,,,,467960,,604762,,,,,683955,
11/21/1993,,,,,,365219,,,,,,455407,,620387,,,,,690584,
11/28/1993,,,,,,512096,,,,,,542112,,682887,349157,,,,694191,
12/05/1993,,,,,,381763,,,,,,476617,,615524,478610,,,,688331,
12/12/1993,,,,,,438939,,,,,,494813,,644538,450268,,,,687356,
12/19/1993,,,,,,378129,,,,,,453339,,575625,481658,,,,692201,
12/26/1993,,,,,,402273,,,,,,499644,,631806,528485,,,,698712,
01/02/1994,,,,,,671346,,,,,,604681,,763535,572260,,,,729119,
01/09/1994,,,,,,405988,,,,,,514733,,650811,531296,,,,709876,
01/16/1994,,,,,,326565,,,,,,481629,,562189,485261,,,,685365,
01/23/1994,,,,,,257831,,,,,,409215,,494369,470788,,,,661598,
01/30/1994,,,,,,234448,,,,,,390030,,469106,457947,,,,654167,
02/06/1994,,,,,,212984,,,,,,381618,,439099,442544,,,,592179,
02/13/1994,,,,,,243756,,,,,,396437,,476201,429654,,,,609299,
02/20/1994,,,,,,349184,,,,,,436648,,559483,450337,,,,658907,
02/27/1994,,,,,,276886,,,,,,400048,,530019,451219,,,,666460,
03/06/1994,,,,,,227597,,,,,,361811,,421757,406168,,,,578286,
03/13/1994,,,,,410334,286552,,,,,,406351,,478881,430151,,,,626881,
03/20/1994,,,,,514041,329982,,,,,,441047,,535016,451616,,,,675059,
03/27/1994,,,,,539446,357666,,,,,,464767,,557699,483122,,,,687194,
04/03/1994,,,,,664043,499595,,,,,,505967,,608806,557636,,,,694407,
04/10/1994,,,,,602833,395711,,,,,,505097,,601215,329874,,,,687440,
04/17/1994,,,,,517176,329810,,,,,,444499,,529194,251279,,,,676614,
04/24/1994,,,,,579078,374663,,,163151,,,488686,,621247,286208,,,,691768,
05/01/1994,,,,,640515,331284,,,403936,,,443383,,565687,212913,,,,694921,
05/08/1994,,,,,680557,338322,,,382099,,,450993,,597026,,,,,692297,
05/15/1994,,,,,670497,357879,,,421858,,,472901,,581270,,,,,691584,
05/22/1994,,,,,699159,397776,,,390748,,,493348,,608810,,,,,696268,
05/29/1994,,,,,706051,397954,,,423063,,,486411,,603264,,,,,700717,
06/05/1994,,,,,700153,316805,,,408887,,,428979,,550033,,,,,696550,
06/12/1994,,,,,703643,343147,,,466164,,,482635,,573191,,,,,694260,
06/19/1994,,,,,711816,318088,,,475359,,,423436,,554559,,,,,695140,
06/26/1994,,,,,714442,352377,,,476117,,,447461,,614889,,,,,698148,
07/03/1994,,,,,716084,336644,,,482148,,,411054,,552597,,,,,704239,
07/10/1994,,,,,714565,330771,,,484068,,,387389,,489894,,,,,704966,
07/17/1994,,,,,715101,355488,,,489095,,,435133,,574035,,,,,699095,
07/24/1994,,,,,716171,433071,,,479108,,,441128,,587439,,,,,701474,
07/31/1994,,,,,710046,435958,,,488384,,,447846,,572411,,,,,702846,
08/07/1994,,,,,710021,448196,,,500628,,,431069,,569929,,,,,703428,
08/14/1994,,,,,711107,461784,,,498931,,,474618,,608772,,,,,702046,
08/21/1994,,,,,713730,480506,,,488982,,,488150,,626867,,,,,703377,
08/28/1994,,,,,715215,427983,,,508161,,,453215,,568870,,,,,705203,
09/04/1994,,,,,716171,373369,,,462951,,,400146,,547750,,,,,707210,
09/11/1994,,,,,697165,326914,,,378171,,,366982,,541079,,,,,699101,
09/18/1994,,,,,703344,348516,,,357443,,,417295,,541776,,,,,692838,
09/25/1994,,,,,701730,364328,,,400823,,,441705,,575295,,,,,695236,
10/02/1994,,,,,703883,353092,,,405738,,,425050,,585716,,,,,698377,
10/09/1994,,,,,702222,415981,,,416891,,,471013,,616562,,,,,693856,
10/16/1994,,,,,707331,399844,,,388363,,,471896,,617530,,,,,695268,
10/23/1994,,,,,706158,413637,,,384343,,,471382,,625615,,,,,699467,
10/30/1994,,,,,701827,355159,,,360062,,,458551,,572688,,,,,700430,
11/06/1994,,,,,706730,371523,,,342722,,,432044,,557494,,,,,691448,
11/13/1994,,,,,702281,385881,,,398176,,,441509,,562780,,,,,685341,
11/20/1994,,,,,701398,325338,,,384844,,,435092,,537849,,,,,697364,
11/27/1994,,,,,719312,492122,,,499845,,,535541,,625612,,,,,701438,
12/04/1994,,,,,700173,358853,,,453651,,,457140,,548468,,,,,696734,
12/11/1994,,,,,701289,427275,,,459882,,,478251,,614740,,,,,692586,
12/18/1994,,,,,701316,333262,,,448640,,,454597,,534433,,,,,698024,
12/25/1994,,,,,705365,358435,,,460303,,,428613,,481346,,,,,705852,
01/01/1995,,,,,749153,662666,,,546867,,,606752,,758960,,,,,730345,
01/08/1995,,,,,707347,448595,,,504195,,,526059,,624288,,,,,714569,
01/15/1995,,,,,705869,429945,,,483011,,,455603,,519030,,,,,672478,
01/22/1995,,,,,647039,363610,,,481701,,,446816,,498017,,,,,662739,
01/29/1995,,,,,643300,316466,,,442390,,,426372,,505514,,,,,636036,
02/05/1995,,,,,567876,253021,,,398115,,,412460,,453838,,,,,556229,
02/12/1995,,,,,648339,294234,,,396182,,,417366,,448814,,,,,563475,
02/19/1995,,,,,674874,424278,,,465487,,,432303,,519955,,,,,598982,
02/26/1995,,,,,676483,460145,,,482215,,,448908,,541097,,,,,634329,
03/05/1995,,,,,672365,358883,,,442818,,,418342,,495556,,,,,640155,
03/12/1995,,,,,659195,365619,,,440534,,,455236,,513554,,,,,613801,
03/19/1995,,,,,676357,418473,,,462577,,,466848,,541098,,,,,636635,
03/26/1995,,,,,654917,391688,,,465983,,,481714,,548346,,,,,628726,
04/02/1995,,,,,633756,401093,,,440404,,,461380,,524958,,,,,621739,
04/09/1995,,,,,646656,375965,,,443131,,,444761,,526333,,,,,613912,
04/16/1995,,,,,698661,515061,,,496794,,,497319,,599230,,,,,691631,
04/23/1995,,,,,694389,538516,,,486237,,,535788,,639911,,,,,685156,
04/30/1995,,,,,669176,403977,,,469103,,,477825,,556451,,,,,692307,
05/07/1995,,,,,665357,432501,,,379642,,,467657,,558840,,,,,694140,
05/14/1995,,,,,644291,377498,,,357430,,,451795,,522820,,,,,688920,
