Week,42ndStreet,AChorusLine,OhCalcutta,Aladdin,BeautyAndTheBeast,Cats,Chicago,FiddlerOnTheRoof,Grease,Hairspray,Hamilton,LesMiserables,MammaMia,MissSaigon,MyFairLady,Rent,TheBookOfMormon,TheLionKing,ThePhantomOfTheOpera,Wicked
09/28/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
10/05/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
10/12/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
10/19/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
10/26/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
11/02/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
11/09/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
11/16/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
11/23/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
11/30/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
12/07/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
12/14/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
12/21/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
12/28/1986,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
01/04/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
01/11/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
01/18/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
01/25/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
02/01/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
02/08/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
02/15/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
02/22/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,,
03/01/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
03/08/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
03/15/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
03/22/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
03/29/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
04/05/1987,Majestic,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
04/12/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
04/19/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
04/26/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
05/03/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
05/10/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
05/17/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
05/24/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
05/31/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
06/07/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
06/14/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
06/21/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
06/28/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
07/05/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
07/12/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
07/19/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
07/26/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
08/02/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
08/09/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
08/16/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
08/23/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
08/30/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
09/06/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
09/13/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
09/20/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
09/27/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
10/04/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
10/11/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
10/18/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
10/25/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
11/01/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
11/08/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
11/15/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
11/22/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
11/29/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
12/06/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
12/13/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
12/20/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
12/27/1987,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
01/03/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,,
01/10/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/17/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/24/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/31/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/07/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/14/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/21/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/28/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/06/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/13/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/20/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/27/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/03/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/10/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/17/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/24/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/01/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/08/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/15/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/22/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/29/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/05/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/12/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/19/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/26/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/03/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/10/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/17/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/24/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/31/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/07/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/14/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/21/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/28/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/04/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/11/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/18/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/25/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/02/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/09/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/16/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/23/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/30/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
11/06/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
11/13/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
11/20/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
11/27/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
12/04/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
12/11/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
12/18/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
12/25/1988,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/01/1989,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/08/1989,St. James,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/15/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/22/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/29/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/05/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/12/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/19/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/26/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/05/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/12/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/19/1989,,Shubert,Edison,,,Winter Garden,,,,,,,,,,,,,Majestic,
03/26/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/02/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/09/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/16/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/23/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/30/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/07/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/14/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/21/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/28/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/04/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/11/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/18/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/25/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/02/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/09/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/16/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/23/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/30/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/06/1989,,Shubert,Edison,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/13/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/20/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/27/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/03/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/10/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/17/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/24/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/01/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/08/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/15/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/22/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/29/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
11/05/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
11/12/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
11/19/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
11/26/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
12/03/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
12/10/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
12/17/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
12/24/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
12/31/1989,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/07/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/14/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/21/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
01/28/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/04/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/11/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/18/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
02/25/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/04/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/11/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/18/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
03/25/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/01/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/08/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/15/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/22/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
04/29/1990,,Shubert,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/06/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/13/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/20/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
05/27/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/03/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/10/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/17/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
06/24/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/01/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/08/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/15/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/22/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
07/29/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/05/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/12/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/19/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
08/26/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/02/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/09/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/16/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/23/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
09/30/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/07/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/14/1990,,,,,,Winter Garden,,,,,,Broadway,,,,,,,Majestic,
10/21/1990,,,,,,Winter Garden,,,,,,Imperial,,,,,,,Majestic,
10/28/1990,,,,,,Winter Garden,,,,,,Imperial,,,,,,,Majestic,
11/04/1990,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
11/11/1990,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
11/18/1990,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
11/25/1990,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
12/02/1990,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
12/09/1990,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
12/16/1990,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
12/23/1990,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
12/30/1990,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
01/06/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
01/13/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
01/20/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
01/27/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
02/03/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
02/10/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
02/17/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
02/24/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
03/03/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
03/10/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
03/17/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,,,,,,Majestic,
03/24/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
03/31/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
04/07/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
04/14/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
04/21/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
04/28/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
05/05/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
05/12/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
05/19/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
05/26/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
06/02/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
06/09/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
06/16/1991,,,,,,Winter Garden,,Gershwin,,,,Imperial,,Broadway,,,,,Majestic,
06/23/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
06/30/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
07/07/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
07/14/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
07/21/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
07/28/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
08/04/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
08/11/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
08/18/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
08/25/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
09/01/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
09/08/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
09/15/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
09/22/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
09/29/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
10/06/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
10/13/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
10/20/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
10/27/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
11/03/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
11/10/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
11/17/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
11/24/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
12/01/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
12/08/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
12/15/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
12/22/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
12/29/1991,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
01/05/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
01/12/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
01/19/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
01/26/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
02/02/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
02/09/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
02/16/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
02/23/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
03/01/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
03/08/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
03/15/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
03/22/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
03/29/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
04/05/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
04/12/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
04/19/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
04/26/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
05/03/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
05/10/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
05/17/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
05/24/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
05/31/1992,,,,,,Winter Garden,,,,,,Imperial,,Broadway,,,,,Majestic,
